feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_rs_vs_broad_above_200ma,house(DVPT),numeric,0.21706109189585024,1.0,0.0,0.23503563581801618,1.5670422567199516,0.4984940614877536,26316,111966.0,0.14998678868429502,1.0,>=,
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.2281608267398676,1.5212061591645911,0.18736148207080752,9891,43351.0,0.14998678868429502,,==,BREAKDOWN
dist_high_22,raw,numeric,-0.3255133870873531,-0.07892309342486314,-0.04537668228705338,0.22429524518606112,1.495433345520697,0.5820689132617303,30728,136998.0,0.14998678868429502,-0.06385376236384122,<=,
h_rs_vs_sector_slope_3m,house(DVPT),numeric,0.11920592583238128,-0.8757596597473214,-3.257065913325187,0.22402309058614564,1.4936188217062807,0.038226212801424485,2018,9008.0,0.14998678868429502,7.596023152917234,>=,
new_high_22,raw,numeric,0.05917450465962625,0.0,0.0,0.22341621891790578,1.4895726542167076,0.13547763823378986,7152,32012.0,0.14998678868429502,2.0,>=,
h_avg_deliv_pct_6m,house(DVPT),numeric,-0.3176873808521418,48.361322314049595,55.02227185792351,0.22154474488391965,1.4770950616873724,0.5795306018071262,30594,138094.0,0.14998678868429502,50.540560000000006,<=,
deliv_per_s,raw,numeric,-0.29271532259668626,47.77,56.18,0.22068542125600377,1.471365732888123,0.5787918395180996,30555,138455.0,0.14998678868429502,50.78,<=,
h_rs_vs_sector_slope_6m,house(DVPT),numeric,0.10858682056333512,-0.31737902718040917,-3.3002157402361503,0.21991332370263364,1.4662179624735212,0.03748745051239795,1979,8999.0,0.14998678868429502,12.809097632003377,>=,
log_price,raw,numeric,-0.29243650386682196,2.3520859975015855,2.7046651854545294,0.21950096411200967,1.4634686563896906,0.5779015362467087,30508,138988.0,0.14998678868429502,2.4699692094999595,<=,
n_strong_deliv_22,raw,numeric,-0.33746722740426444,0.0,2.0,0.21749281097856105,1.4500797896030593,0.7235134776761191,38195,175615.0,0.14998678868429502,1.0,<=,
dist_high_all,raw,numeric,-0.2621916282296613,-0.3715061728158153,-0.23301144879182994,0.21200486607739313,1.4134902676237642,0.5711011346631054,30149,142209.0,0.14998678868429502,-0.30961533091965043,<=,
gap_1d,raw,numeric,-0.007718729401092783,0.001790332206087264,0.0013534089373988811,0.21110760492268854,1.4075079997015325,0.11405353185202023,6021,28521.0,0.14998678868429502,0.012347500469858374,>=,
vol_pctile_252,raw,numeric,0.21469286417596592,0.6111111111111112,0.4444444444444444,0.2110225051462575,1.4069406178862571,0.23108105548294217,12199,57809.0,0.14998678868429502,0.8293650793650794,>=,
deliv_qty_trend,raw,numeric,0.10226954768725766,1.0182234781193815,0.952783096187371,0.20575812429962934,1.371841654218803,0.22608020306491636,11935,58005.0,0.14998678868429502,1.3265886655602535,>=,
vol_dryup_5_22,raw,numeric,-0.008348841648105738,0.8756835285669369,0.8954861598118975,0.2054143418061583,1.3695495690525912,0.11297380235267375,5964,29034.0,0.14998678868429502,1.606229920823515,>=,
range_pos_252,raw,numeric,0.09777051458601646,0.5851900589167688,0.480041121064929,0.20482673267326731,1.3656318297767152,0.22572029323180087,11916,58176.0,0.14998678868429502,0.8490999723419214,>=,
cpr_regime,cpr,categorical,,,,0.2020061956040714,1.3468265930359458,0.6485006914057321,34235,169475.0,0.14998678868429502,,==,-1
cpr_compression_pctile,cpr,numeric,-0.15869041452633204,0.44841269841269843,0.5634920634920635,0.20173694587017826,1.345031436700811,0.45937754541493814,24251,120211.0,0.14998678868429502,0.4880952380952381,<=,
