feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
close_vs_sma20,raw,numeric,0.05301752791749627,-0.008888933833567703,-0.009119815945095755,0.6582604220277921,5.932029349598551,0.17125030126128057,6395,9715.0,0.11096715529102023,0.07366537429167885,>=,
ret_10d,raw,numeric,0.01940164357195406,-0.013106393073182399,-0.009175514641855398,0.6428931705840815,5.793544665518754,0.17066116809040516,6373,9913.0,0.11096715529102023,0.08942772112992148,>=,
close_vs_sma200,raw,numeric,0.20692384998622046,0.06303991433445044,-0.0004417671576415483,0.5451751690227412,4.91294174022012,0.166269448089334,6209,11389.0,0.11096715529102023,0.3396220999777093,>=,
ret_22d,raw,numeric,0.267202933212889,0.03168044077135024,-0.018731768439711416,0.5267559955620039,4.746954125124179,0.33055726642208716,12344,23434.0,0.11096715529102023,0.09405164590380322,>=,
h_rs_rank,house(DVPT),numeric,0.31024402956685065,52.0,33.0,0.5143346170303809,4.635016691934629,0.12875237661676886,4808,9348.0,0.11096715529102023,85.0,>=,
ret_66d,raw,numeric,0.20041017881012876,0.04345016960103365,-0.015019788918205768,0.5089174616341767,4.586199045109339,0.16428781833275313,6135,12055.0,0.11096715529102023,0.3273367227219395,>=,
close_vs_sma50,raw,numeric,0.20847150471292306,0.011875272110375423,-0.018671809576477294,0.5089174616341767,4.586199045109339,0.16428781833275313,6135,12055.0,0.11096715529102023,0.1289180027002268,>=,
ret_132d,raw,numeric,0.18105539855157607,0.09788715676188975,0.007185109676232426,0.497557003257329,4.483822280137271,0.16361834882039472,6110,12280.0,0.11096715529102023,0.5587901701323252,>=,
h_accum_price_drift_3m,house(DVPT),numeric,0.19401439866075232,3.655711117474836,-1.6531749456175915,0.4956959558226409,4.467051124475875,0.1634576761374287,6104,12314.0,0.11096715529102023,28.59268948649737,>=,
h_rs_vs_broad_slope_6m,house(DVPT),numeric,0.2181617951584766,1.6201798269921386,-5.9650718132257765,0.491736566730338,4.4313703946065806,0.15855715930696515,5921,12041.0,0.11096715529102023,35.29831431297701,>=,
dist_low_252,raw,numeric,0.403904277275488,0.4703883495145631,0.1916286467405739,0.48318358909119824,4.354293735150826,0.1627346490640816,6077,12577.0,0.11096715529102023,1.3013782542113326,>=,
h_rs_vs_broad_slope_3m,house(DVPT),numeric,0.23316313287646312,0.3456847581247453,-5.158527206204049,0.479242241031842,4.318775585217003,0.15919985003882922,5945,12405.0,0.11096715529102023,21.73688748392644,>=,
range_tight_66,raw,numeric,0.6005543762507307,0.29470075807511636,0.16487930502959175,0.47562603030065154,4.28618746739325,0.16225263101518356,6059,12739.0,0.11096715529102023,0.48848379077969956,>=,
h_rs_vs_broad_slope_12m,house(DVPT),numeric,0.2563019252239084,5.252187423061105,-8.294412528207927,0.4644304002592773,4.185296081901635,0.1534959697935356,5732,12342.0,0.11096715529102023,59.657536572750786,>=,
sma50_slope,raw,numeric,0.2067234342919733,0.015972562048746086,-0.0029974415190259784,0.4583269846106963,4.130294080340234,0.16110114345392712,6016,13126.0,0.11096715529102023,0.09715925795593883,>=,
h_rs_vs_broad_slope_1m,house(DVPT),numeric,0.224039804991693,0.37985823493843224,-2.779406579539277,0.45486698446870677,4.099113681663567,0.15842326540449347,5916,13006.0,0.11096715529102023,11.22914102373737,>=,
sma50_vs_sma200,raw,numeric,0.15642070885173778,0.05338499477409986,0.01350879324315557,0.4502440856177244,4.057453617125926,0.16053878906354604,5995,13315.0,0.11096715529102023,0.2551237061544216,>=,
ret_5d,raw,numeric,-0.09420454989471556,-0.01541155866900168,-0.004028611798034931,0.4472249196982147,4.0302458734328335,0.16032455881959135,5987,13387.0,0.11096715529102023,0.05472553298640248,>=,
ret_252d,raw,numeric,0.22780273292751735,0.1998238243664454,0.02674269415739261,0.4372707263389582,3.940541912534216,0.15960153174624428,5960,13630.0,0.11096715529102023,0.992015968063872,>=,
vol_66,raw,numeric,0.6321394125904166,0.025671910227511002,0.0157794823711769,0.4343891402714932,3.9145739938297326,0.15938730150228958,5952,13702.0,0.11096715529102023,0.03632967878500871,>=,
vol_22,raw,numeric,0.6317648981249818,0.024063586525722765,0.013737033979673085,0.41104551647046494,3.7042088300133966,0.3151059100768551,11767,28627.0,0.11096715529102023,0.02955746890343725,>=,
range_tight_22,raw,numeric,0.620113804106538,0.1530730387696777,0.07674396284870622,0.37699993469600995,3.3974010932090444,0.1545938997938034,5773,15313.0,0.11096715529102023,0.25893355296368137,>=,
atr14_pct,raw,numeric,0.597239751646225,0.039725993534690036,0.02546441165435504,0.3653576437587658,3.2924845446437385,0.30693838202608253,11462,31372.0,0.11096715529102023,0.04738126085538088,>=,
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.30930930930930933,2.7873951395628818,0.03861500147283293,1442,4662.0,0.11096715529102023,,==,BREAKOUT
cpr_width_pct,cpr,numeric,0.2509047927103162,0.5362815065384997,0.3490234232781926,0.3074639232203273,2.770765118867638,0.11924590954127949,4453,14483.0,0.11096715529102023,1.2774533119784042,>=,
cpr_depth_pct,cpr,numeric,0.23818527093361544,1.1689726761970847,0.7888278622953366,0.29262991503655406,2.6370858500347127,0.03965937391211204,1481,5061.0,0.11096715529102023,3.047876667781772,>=,
cpr_separation_pct,cpr,numeric,0.16652391938236985,0.6577866704972111,0.4083779185547928,0.2904874213836478,2.617778392370439,0.039579037570629035,1478,5088.0,0.11096715529102023,2.27503271478429,>=,
h_turnover_surge_1y,house(DVPT),numeric,0.21091287378901308,0.7883427254303773,0.589596451580072,0.26931106471816285,2.4269439368061034,0.14163297003454461,5289,19639.0,0.11096715529102023,2.403341428395963,>=,
updown_vol_22,raw,numeric,0.2988368202697576,1.4157681090154564,0.9582064967625987,0.2623032975844442,2.3637922130790217,0.14016013710735614,5234,19954.0,0.11096715529102023,2.854651786868453,>=,
deliv_updown_22,raw,numeric,0.2727520729202138,1.2935951020764012,0.9071742523367202,0.23168936326831063,2.0879093697651956,0.13485793856947756,5036,21736.0,0.11096715529102023,2.5190185208471085,>=,
ret_1d,raw,numeric,-0.2139049736956348,-0.008928571428571508,-0.000760841745810481,0.23101570009612304,2.0818385358286053,0.13515250515491525,5047,21847.0,0.11096715529102023,0.022102578634173753,>=,
h_trade_count_ratio_1m_6m,house(DVPT),numeric,0.18397320415624738,1.0164305987349747,0.9038043587186748,0.21858453935757147,1.9698129485640687,0.13266207856894197,4954,22664.0,0.11096715529102023,1.6333613127361741,>=,
h_turnover_surge_3m,house(DVPT),numeric,0.13715879326883376,0.7564427865485,0.6444649247875033,0.21505141106978778,1.9379735427640572,0.13161770612966286,4915,22855.0,0.11096715529102023,2.1083557944479625,>=,
